,time,A_mean,A_std,R_mean,R_std
172,0.0172,1327.1689453125,163.02325117215017,1.935546875,1.4657197557830313
173,0.0173,1318.70703125,163.9884068017354,1.94921875,1.4407012571711275
174,0.0174,1309.4189453125,164.3169316588406,1.90234375,1.4382820665746698
175,0.0175,1300.7548828125,165.70047255122967,2.01953125,1.5045091479112325
176,0.0176,1292.4775390625,166.6816889126301,2.0498046875,1.5247902475616573
177,0.0177,1283.6669921875,167.81657888573162,2.017578125,1.4763312145596221
178,0.0178,1274.5546875,168.8836294340317,2.1025390625,1.5086046450320305
179,0.0179,1265.1513671875,169.12941807024583,2.150390625,1.5306704246586629
180,0.018,1255.3583984375,169.72977046812014,2.1650390625,1.4827481019905238
181,0.0181,1245.4228515625,169.865935019452,2.15234375,1.5887662744036037
182,0.0182,1236.513671875,170.9690676709888,2.212890625,1.5637604886413319
183,0.0183,1227.658203125,171.9713551447347,2.361328125,1.6907281494137196
184,0.0184,1218.20703125,172.71827707272521,2.345703125,1.6864769173390715
185,0.0185,1209.2939453125,173.51392912290518,2.3583984375,1.551169512256843
186,0.0186,1199.6953125,174.77300160334494,2.3271484375,1.586047816703362
187,0.0187,1189.619140625,175.2497323395581,2.330078125,1.5998636286428147
188,0.0188,1179.7060546875,176.00476122831202,2.3759765625,1.6270709109334378
189,0.0189,1169.99609375,176.8532259342142,2.576171875,1.7385454178259472
190,0.019,1160.4814453125,176.87155803713554,2.4306640625,1.7144880732484957
191,0.0191,1150.046875,177.57528864633704,2.669921875,1.7211335445433897
192,0.0192,1139.2138671875,178.40739501318865,2.62109375,1.6897669053824862
193,0.0193,1129.3291015625,178.9822975807548,2.7001953125,1.791955511765328
194,0.0194,1119.3369140625,179.50250780302272,2.712890625,1.7839267821785731
195,0.0195,1108.6591796875,180.12642473900937,2.7255859375,1.7630645275448376
196,0.0196,1099.1953125,180.38863480676568,2.7880859375,1.7567116509190075
197,0.0197,1089.0400390625,181.0863583143272,2.896484375,1.8735769689559463
198,0.0198,1078.966796875,181.84879497461134,2.9423828125,1.9307666379706758
199,0.0199,1068.7919921875,182.15686872417902,2.9423828125,1.8924143955059582
200,0.02,1058.5625,183.11472614880356,2.9619140625,1.9478826885029805
201,0.0201,1049.041015625,184.17934615926856,3.0302734375,1.9931607213742768
202,0.0202,1038.8818359375,185.24048648179522,3.046875,1.9313106687728254
203,0.0203,1029.2509765625,186.12961906131306,3.09375,1.8999922827440126
204,0.0204,1018.97265625,186.8705942555811,3.1650390625,2.0741645902026997
205,0.0205,1008.7294921875,187.8707050801371,3.23046875,2.0232300411987247
206,0.0206,998.673828125,189.07468011709545,3.26953125,2.1121094270116676
207,0.0207,988.3486328125,190.56474319008376,3.4052734375,2.103112138729613
208,0.0208,978.0087890625,190.80530813325512,3.380859375,2.137379664828567
209,0.0209,967.310546875,192.10035573268314,3.541015625,2.2214359009706337
210,0.021,957.0634765625,193.81508776254284,3.515625,2.2497420293082433
211,0.0211,946.0595703125,195.06946244129753,3.7734375,2.279029629213032
212,0.0212,935.794921875,196.6637496683628,3.7509765625,2.3164799161219136
213,0.0213,924.587890625,198.23301081943288,3.8984375,2.3420666405084636
214,0.0214,912.8681640625,200.35196108597376,3.923828125,2.407640695417548
215,0.0215,901.6142578125,201.5449823098253,4.064453125,2.4819477447704776
216,0.0216,890.1259765625,203.06557394262703,4.095703125,2.5642517794507667
217,0.0217,878.546875,204.5389631314904,4.189453125,2.7522755348077825
218,0.0218,867.181640625,206.3055706465731,4.306640625,2.8432002613341942
219,0.0219,855.4033203125,207.71550875990238,4.376953125,2.8309309740116886
220,0.022,843.455078125,209.45044214831088,4.541015625,2.9535798223692127
221,0.0221,831.7333984375,210.71645743230073,4.541015625,3.410964630483664
222,0.0222,819.5068359375,212.30326515402916,4.8203125,3.5799672748713167
223,0.0223,808.021484375,213.63802058399085,4.904296875,4.05733843844172
224,0.0224,796.3857421875,215.226082300179,5.0986328125,4.469407041430853
225,0.0225,784.4150390625,216.18716459421645,5.2373046875,4.90110755740822
226,0.0226,772.40234375,217.02914164449717,5.40625,5.60765082727041
227,0.0227,760.7353515625,218.44388628837333,5.740234375,6.330032247462099
228,0.0228,748.66015625,220.53507252911118,5.841796875,7.754062479766788
229,0.0229,737.1513671875,222.27469627510365,6.123046875,8.628562907191029
230,0.023,725.3115234375,224.19142782211438,6.33984375,9.971500658928266
231,0.0231,713.400390625,225.95554853083542,6.78515625,12.087200859131661
232,0.0232,701.4423828125,227.66747587318054,7.166015625,14.36617134534808
233,0.0233,688.9951171875,229.5538002086027,7.7294921875,17.109562112321964
234,0.0234,676.2939453125,230.66148348457511,8.107421875,19.637630791477747
235,0.0235,664.3173828125,231.74897906303804,8.5400390625,22.147518355437377
236,0.0236,651.5263671875,232.59931037470807,9.201171875,25.439875231657428
237,0.0237,638.92578125,234.05578359273915,9.85546875,28.354490566115444
238,0.0238,625.732421875,235.5105655266366,10.5712890625,31.707713211844407
239,0.0239,612.728515625,237.40313562552748,11.462890625,34.92677145773917
240,0.024,600.3330078125,239.54132498934288,12.1669921875,38.31709602560868
241,0.0241,586.9892578125,240.68165026854084,13.12890625,41.93003743698845
242,0.0242,574.12109375,242.25180380363398,14.26953125,45.591921149161486
243,0.0243,560.19921875,244.03994945497212,15.384765625,49.765043284245664
244,0.0244,546.5615234375,245.32980599332566,16.6455078125,53.58606710532287
245,0.0245,533.017578125,246.6881189654329,18.1962890625,57.529877026062366
246,0.0246,519.2626953125,247.92791800610826,19.8916015625,61.709477368079234
247,0.0247,505.21484375,249.2328890333871,21.7724609375,66.31951144746128
248,0.0248,492.2685546875,250.46005987157096,23.8828125,71.56614107855653
249,0.0249,479.482421875,251.16861507758864,26.4267578125,76.92846524684813
250,0.025,465.669921875,250.98229781366985,28.8837890625,82.74009271933848
251,0.0251,452.1435546875,251.35140099368203,32.146484375,89.15337661809762
252,0.0252,438.75390625,251.6491801251279,35.5625,95.94881944598995
253,0.0253,425.6796875,251.69746874905658,39.4970703125,103.32764461626992
254,0.0254,412.2158203125,251.4517599643324,43.5771484375,111.03264473454746
255,0.0255,398.8486328125,251.1448459829867,48.173828125,118.97901052228467
256,0.0256,385.6181640625,250.29421143868868,53.265625,127.59949159050144
257,0.0257,372.6669921875,249.82353389603816,58.44921875,135.80194940336696
258,0.0258,359.271484375,248.4194937897672,64.005859375,144.3076028059809
259,0.0259,346.1796875,247.33638496778937,69.94140625,153.14665785352864
260,0.026,333.8603515625,245.69434203296615,76.3662109375,161.8399873222913
261,0.0261,321.75,244.14987064360358,83.07421875,170.87411508372227
262,0.0262,308.9111328125,242.29185303271612,90.3369140625,180.0268492103511
263,0.0263,296.53515625,240.31100884482711,98.4560546875,189.21908258557545
264,0.0264,284.0625,237.61902609855838,106.6259765625,198.73548871823004
265,0.0265,271.943359375,234.93900274246172,115.16015625,208.0389366292684
266,0.0266,260.9736328125,232.31688736828139,124.1240234375,217.24482283566337
267,0.0267,249.6630859375,229.43028331478962,134.2880859375,226.41656609531333
268,0.0268,238.6943359375,226.8067921059776,144.4921875,235.80325467318565
269,0.0269,227.9423828125,223.45047977486803,155.6943359375,245.148789434181
270,0.027,217.6376953125,220.55118145503786,167.013671875,254.60014806460697
271,0.0271,207.779296875,217.5230510388025,179.408203125,263.95852145178503
272,0.0272,197.650390625,213.81004633511907,192.236328125,273.14080100490463
273,0.0273,187.9638671875,209.75831566426356,205.1298828125,282.32663730604236
274,0.0274,178.6826171875,206.08008828243575,218.6103515625,291.4294254193754
275,0.0275,169.6611328125,201.90591726415911,232.7294921875,300.35255281378176
276,0.0276,160.18359375,197.20975303086215,247.357421875,308.54657736603554
277,0.0277,150.92578125,192.47781951755292,262.1787109375,316.79368183154406
278,0.0278,142.474609375,188.5174067531129,277.513671875,324.41732986767056
279,0.0279,134.451171875,184.5177052134491,293.208984375,332.10869753271385
280,0.028,126.7998046875,180.0339871246563,309.275390625,339.0473865729955
281,0.0281,119.1435546875,174.99302568831496,325.83984375,345.7968876687342
282,0.0282,111.5615234375,170.08228163429345,342.5751953125,352.711144876926
283,0.0283,104.88671875,165.7830168026587,359.6533203125,359.16732735700384
284,0.0284,98.4580078125,161.288489141526,377.2724609375,364.6454041339479
285,0.0285,92.041015625,156.60352176022894,395.369140625,370.40831142124125
286,0.0286,86.001953125,151.89721017689786,413.669921875,375.3796441693261
287,0.0287,80.078125,147.14297629889032,432.287109375,379.72964811780406
288,0.0288,74.4208984375,142.5544693372634,451.38671875,383.8450028036019
289,0.0289,69.2685546875,137.88196443616224,470.77734375,387.22689203909266
290,0.029,64.25,132.88206870670405,490.2109375,390.1404670184527
291,0.0291,59.853515625,128.63260870719725,510.6328125,392.59261807982614
292,0.0292,55.3115234375,123.70229463107225,530.4306640625,394.8747442088768
293,0.0293,51.109375,119.17398893348611,550.6796875,396.3010434574385
294,0.0294,47.28515625,114.54172676137298,570.947265625,397.16656420047633
295,0.0295,43.5947265625,109.97135862582232,591.369140625,397.8062011462667
296,0.0296,40.26953125,105.35774187312997,611.8330078125,397.64013120362034
297,0.0297,36.8056640625,100.25931347541496,631.974609375,397.00927318017347
298,0.0298,33.6005859375,95.38495160565802,652.05859375,396.1355461864893
